,Title,URL
1167,Iro Hero,/game/switch/iro-hero
1168,Sports Party,/game/switch/sports-party
1169,Super Destronaut DX,/game/switch/super-destronaut-dx
1170,Pumped BMX Pro,/game/switch/pumped-bmx-pro
1171,Warplanes: WW2 Dogfight,/game/switch/warplanes-ww2-dogfight
1172,Mable &amp; The Wood,/game/switch/mable-the-wood
1173,Plantera Deluxe,/game/switch/plantera-deluxe
1174,TorqueL: Physics Modified Edition,/game/switch/torquel-physics-modified-edition
1175,Wanderjahr TryAgainOrWalkAway,/game/switch/wanderjahr-tryagainorwalkaway
1176,Solar Flux,/game/switch/solar-flux
1177,The LEGO Movie 2 Videogame,/game/switch/the-lego-movie-2-videogame
1178,Valthirian Arc: Hero School Story,/game/switch/valthirian-arc-hero-school-story
1179,RollerCoaster Tycoon Adventures,/game/switch/rollercoaster-tycoon-adventures
1180,Close to the Sun,/game/switch/close-to-the-sun
1181,Othello,/game/switch/othello
1182,Solo: Islands of the Heart,/game/switch/solo-islands-of-the-heart
1183,Hotel Transylvania 3: Monsters Overboard,/game/switch/hotel-transylvania-3-monsters-overboard
1184,Coffin Dodgers,/game/switch/coffin-dodgers
1185,Bit Dungeon+,/game/switch/bit-dungeon+
1186,Suicide Guy,/game/switch/suicide-guy
1187,Shadow Fight 2,/game/switch/shadow-fight-2
1188,Dead End Job,/game/switch/dead-end-job
1189,Bird Game +,/game/switch/bird-game-+
1190,Dusk Diver,/game/switch/dusk-diver
1191,Slender: The Arrival,/game/switch/slender-the-arrival
1192,Bitlogic - A Cyberpunk Arcade Adventure,/game/switch/bitlogic---a-cyberpunk-arcade-adventure
1193,The Mystery of Woolley Mountain,/game/switch/the-mystery-of-woolley-mountain
1194,Remothered: Tormented Fathers,/game/switch/remothered-tormented-fathers
1195,Feather,/game/switch/feather
1196,Jumping Joe &amp; Friends,/game/switch/jumping-joe-friends
1197,FullBlast,/game/switch/fullblast
1198,Hamsterdam,/game/switch/hamsterdam
1199,Super Toy Cars,/game/switch/super-toy-cars
1200,Neonwall,/game/switch/neonwall
1201,Radiation Island,/game/switch/radiation-island
1202,Yodanji,/game/switch/yodanji
1203,Corpse Party: Blood Drive,/game/switch/corpse-party-blood-drive
1204,Legend of Kay Anniversary,/game/switch/legend-of-kay-anniversary
1205,Cast of the Seven Godsends,/game/switch/cast-of-the-seven-godsends
1206,Whipseey and the Lost Atlas,/game/switch/whipseey-and-the-lost-atlas
1207,Doughlings: Invasion,/game/switch/doughlings-invasion
1208,Monster Jam Steel Titans,/game/switch/monster-jam-steel-titans
1209,Shephy,/game/switch/shephy
1210,Legendary Eleven,/game/switch/legendary-eleven
1211,The Padre,/game/switch/the-padre
1212,Lifeless Planet: Premiere Edition,/game/switch/lifeless-planet-premiere-edition
1213,Exorder,/game/switch/exorder
1214,Dark Witch Music Episode: Rudymical,/game/switch/dark-witch-music-episode-rudymical
1215,Castle of Heart,/game/switch/castle-of-heart
1216,Little Friends: Dogs &amp; Cats,/game/switch/little-friends-dogs-cats
1217,Flip Wars,/game/switch/flip-wars
1218,WorldNeverland: Elnea Kingdom,/game/switch/worldneverland-elnea-kingdom
1219,ROCKETSROCKETSROCKETS,/game/switch/rocketsrocketsrockets
1220,Monopoly for Nintendo Switch,/game/switch/monopoly-for-nintendo-switch
1221,Has-Been Heroes,/game/switch/has-been-heroes
1222,Guilt Battle Arena,/game/switch/guilt-battle-arena
1223,Hover,/game/switch/hover
1224,Revenant Saga,/game/switch/revenant-saga
1225,Youtubers Life: OMG Edition,/game/switch/youtubers-life-omg-edition
1226,Pilot Sports,/game/switch/pilot-sports
1227,Stranger Things 3: The Game,/game/switch/stranger-things-3-the-game
1228,Unbox: Newbie's Adventure,/game/switch/unbox-newbies-adventure
1229,Claws of Furry,/game/switch/claws-of-furry
1230,Caveman Warriors,/game/switch/caveman-warriors
1231,Snow Moto Racing Freedom,/game/switch/snow-moto-racing-freedom
1232,Sigi: A Fart for Melusina,/game/switch/sigi-a-fart-for-melusina
1233,Tied Together,/game/switch/tied-together
1234,New Frontier Days: Founding Pioneers,/game/switch/new-frontier-days-founding-pioneers
1235,Oh...Sir! The Insult Simulator,/game/switch/ohsir!-the-insult-simulator
1236,Timberman VS,/game/switch/timberman-vs
1237,R.B.I. Baseball 18,/game/switch/rbi-baseball-18
1238,ACORN Tactics,/game/switch/acorn-tactics
1239,Rise &amp; Shine,/game/switch/rise-shine
1240,Clock Simulator,/game/switch/clock-simulator
1241,Super Ping Pong Trick Shot,/game/switch/super-ping-pong-trick-shot
1242,V-Rally 4,/game/switch/v-rally-4
1243,Forever Forest,/game/switch/forever-forest
1244,R.B.I. Baseball 19,/game/switch/rbi-baseball-19
1245,Baseball Riot,/game/switch/baseball-riot
1246,Race with Ryan,/game/switch/race-with-ryan
1247,Devil May Cry 2,/game/switch/devil-may-cry-2
1248,Leisure Suit Larry: Wet Dreams Don't Dry,/game/switch/leisure-suit-larry-wet-dreams-dont-dry
1249,Tiny Troopers: Joint Ops XL,/game/switch/tiny-troopers-joint-ops-xl
1250,Super Hyperactive Ninja,/game/switch/super-hyperactive-ninja
1251,Modern Combat: Blackout,/game/switch/modern-combat-blackout
1252,Squareboy vs. Bullies: Arena Edition,/game/switch/squareboy-vs-bullies-arena-edition
1253,Milanoir,/game/switch/milanoir
1254,The Forbidden Arts,/game/switch/the-forbidden-arts
1255,Adventure Time: Pirates of the Enchiridion,/game/switch/adventure-time-pirates-of-the-enchiridion
1256,Midnight Deluxe,/game/switch/midnight-deluxe
1257,Ice Age: Scrat's Nutty Adventure,/game/switch/ice-age-scrats-nutty-adventure
1258,Shaq Fu: A Legend Reborn,/game/switch/shaq-fu-a-legend-reborn
1259,Metropolis: Lux Obscura,/game/switch/metropolis-lux-obscura
1260,Carnival Games for Nintendo Switch,/game/switch/carnival-games-for-nintendo-switch
1261,Riot: Civil Unrest,/game/switch/riot-civil-unrest
1262,Morphies Law,/game/switch/morphies-law
1263,Boost Beast,/game/switch/boost-beast
1264,Panty Party,/game/switch/panty-party
1265,Fear Effect Sedna,/game/switch/fear-effect-sedna
1266,Yet Another Zombie Defense HD,/game/switch/yet-another-zombie-defense-hd
1267,Selma and the Wisp,/game/switch/selma-and-the-wisp
1268,Slain: Back from Hell,/game/switch/slain-back-from-hell
1269,Scribblenauts Showdown,/game/switch/scribblenauts-showdown
1270,Party Planet,/game/switch/party-planet
1271,Desert Child,/game/switch/desert-child
1272,Thief of Thieves: Season One,/game/switch/thief-of-thieves-season-one
1273,Paper Wars: Cannon Fodder Devastated,/game/switch/paper-wars-cannon-fodder-devastated
1274,InkSplosion,/game/switch/inksplosion
1275,Legend of the Skyfish,/game/switch/legend-of-the-skyfish
1276,Storm Boy,/game/switch/storm-boy
1277,"Stay Cool, Kobayashi-san!: A River City Ransom Story",/game/switch/stay-cool-kobayashi-san!-a-river-city-ransom-story
1278,Soulblight,/game/switch/soulblight
1279,Mad Carnage,/game/switch/mad-carnage
1280,Into the Dead 2,/game/switch/into-the-dead-2
1281,AeternoBlade II,/game/switch/aeternoblade-ii
1282,Warparty,/game/switch/warparty
1283,Violett,/game/switch/violett
1284,Dream Alone,/game/switch/dream-alone
1285,Nippon Marathon,/game/switch/nippon-marathon
1286,Fimbul,/game/switch/fimbul
1287,Animated Jigsaws: Beautiful Japanese Scenery,/game/switch/animated-jigsaws-beautiful-japanese-scenery
1288,Vaccine,/game/switch/vaccine
1289,FIFA 20: Legacy Edition,/game/switch/fifa-20-legacy-edition
1290,Mecho Tales,/game/switch/mecho-tales
1291,Dying: Reborn,/game/switch/dying-reborn
1292,Let's Go Nuts!,/game/switch/lets-go-nuts!
1293,Oh...Sir! The Hollywood Roast,/game/switch/ohsir!-the-hollywood-roast
1294,Pine,/game/switch/pine
1295,Wheels of Aurelia,/game/switch/wheels-of-aurelia
1296,Car Mechanic Simulator,/game/switch/car-mechanic-simulator
1297,Ben 10,/game/switch/ben-10
1298,Assault Gunners HD Edition,/game/switch/assault-gunners-hd-edition
1299,The Bradwell Conspiracy,/game/switch/the-bradwell-conspiracy
1300,Nickelodeon Kart Racers,/game/switch/nickelodeon-kart-racers
1301,Moonfall Ultimate,/game/switch/moonfall-ultimate
1302,Contra: Rogue Corps,/game/switch/contra-rogue-corps
1303,Don't Knock Twice,/game/switch/dont-knock-twice
1304,Senran Kagura Reflexions,/game/switch/senran-kagura-reflexions
1305,Hello Neighbor,/game/switch/hello-neighbor
1306,The Deer God,/game/switch/the-deer-god
1307,Blades of Time,/game/switch/blades-of-time
1308,R.B.I. Baseball 17,/game/switch/rbi-baseball-17
1309,Touhou Kobuto V: Burst Battle,/game/switch/touhou-kobuto-v-burst-battle
1310,PixARK,/game/switch/pixark
1311,Mainlining,/game/switch/mainlining
1312,36 Fragments of Midnight,/game/switch/36-fragments-of-midnight
1313,Back in 1995,/game/switch/back-in-1995
1314,Down to Hell,/game/switch/down-to-hell
1315,Fight of Gods,/game/switch/fight-of-gods
1316,Monster Jam: Crush It!,/game/switch/monster-jam-crush-it!
1317,Hollow,/game/switch/hollow
1318,WWE 2K18,/game/switch/wwe-2k18
1319,Fantasy Hero: Unsigned Legacy,/game/switch/fantasy-hero-unsigned-legacy
1320,Poisoft Thud Card,/game/switch/poisoft-thud-card
1321,Superola and the Lost Burgers,/game/switch/superola-and-the-lost-burgers
1322,ARK: Survival Evolved,/game/switch/ark-survival-evolved
1323,Woodle Tree Adventures Deluxe,/game/switch/woodle-tree-adventures-deluxe
1324,Tennis,/game/switch/tennis
1325,Awkward,/game/switch/awkward
1326,Vroom in the Night Sky,/game/switch/vroom-in-the-night-sky
